image_id,image_array
ISIC_0032978,"[[[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 ...

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]]"
ISIC_0033973,"[[[0.39215686 0.31764706 0.26666667]
  [0.39607843 0.32941176 0.27843137]
  [0.40784314 0.33333333 0.29411765]
  ...
  [0.34901961 0.29411765 0.23529412]
  [0.33333333 0.27843137 0.22352941]
  [0.34117647 0.27843137 0.24313725]]

 [[0.40392157 0.32156863 0.2745098 ]
  [0.4        0.3372549  0.28627451]
  [0.41176471 0.34509804 0.28235294]
  ...
  [0.35686275 0.28235294 0.23137255]
  [0.35294118 0.28235294 0.23137255]
  [0.34901961 0.28235294 0.22745098]]

 [[0.39215686 0.34117647 0.29019608]
  [0.40392157 0.34509804 0.29411765]
  [0.41568627 0.35294118 0.29803922]
  ...
  [0.36470588 0.29019608 0.25490196]
  [0.36078431 0.29019608 0.24705882]
  [0.35294118 0.27843137 0.23921569]]

 ...

 [[0.47058824 0.38039216 0.35294118]
  [0.47058824 0.38039216 0.34509804]
  [0.47058824 0.37647059 0.3254902 ]
  ...
  [0.40392157 0.35294118 0.3372549 ]
  [0.40784314 0.34509804 0.34509804]
  [0.40392157 0.3372549  0.3372549 ]]

 [[0.4745098  0.38431373 0.36078431]
  [0.4745098  0.37647059 0.34509804]
  [0.48235294 0.38823529 0.3372549 ]
  ...
  [0.41176471 0.34901961 0.32941176]
  [0.40784314 0.34509804 0.32941176]
  [0.39607843 0.34117647 0.32156863]]

 [[0.46666667 0.39215686 0.34901961]
  [0.4745098  0.38039216 0.34509804]
  [0.47843137 0.38431373 0.3372549 ]
  ...
  [0.40784314 0.35294118 0.33333333]
  [0.4        0.34901961 0.33333333]
  [0.4        0.3372549  0.32156863]]]"
ISIC_0033761,"[[[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 ...

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]]"
ISIC_0033505,"[[[0.61568627 0.51764706 0.5254902 ]
  [0.60784314 0.51764706 0.51764706]
  [0.6        0.50588235 0.52156863]
  ...
  [0.56470588 0.49019608 0.4745098 ]
  [0.55686275 0.48627451 0.47058824]
  [0.54901961 0.47843137 0.44705882]]

 [[0.61176471 0.52156863 0.53333333]
  [0.60392157 0.51764706 0.52156863]
  [0.59607843 0.51764706 0.52156863]
  ...
  [0.55294118 0.48627451 0.44313725]
  [0.55686275 0.47843137 0.44705882]
  [0.56078431 0.47843137 0.44313725]]

 [[0.61568627 0.51764706 0.52156863]
  [0.61176471 0.50980392 0.5254902 ]
  [0.60784314 0.51372549 0.52941176]
  ...
  [0.54901961 0.48235294 0.43921569]
  [0.55294118 0.48235294 0.44313725]
  [0.55686275 0.48627451 0.44313725]]

 ...

 [[0.62745098 0.51764706 0.50196078]
  [0.62352941 0.52156863 0.50196078]
  [0.62745098 0.5372549  0.52156863]
  ...
  [0.58431373 0.50196078 0.49803922]
  [0.58431373 0.49803922 0.50588235]
  [0.58431373 0.50196078 0.50588235]]

 [[0.62745098 0.51764706 0.50196078]
  [0.63137255 0.51764706 0.50196078]
  [0.62745098 0.5254902  0.51372549]
  ...
  [0.59215686 0.51372549 0.50980392]
  [0.58431373 0.50980392 0.50980392]
  [0.58039216 0.50980392 0.50588235]]

 [[0.62745098 0.52156863 0.50980392]
  [0.62352941 0.51764706 0.49411765]
  [0.62745098 0.52941176 0.50196078]
  ...
  [0.59215686 0.52941176 0.51764706]
  [0.58039216 0.53333333 0.50980392]
  [0.57254902 0.52156863 0.51372549]]]"
ISIC_0033280,"[[[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 ...

 [[0.02745098 0.03137255 0.03529412]
  [0.03529412 0.03529412 0.03921569]
  [0.04313725 0.04313725 0.05098039]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.02745098 0.02352941 0.03921569]
  [0.03529412 0.03137255 0.04705882]
  [0.03529412 0.03921569 0.04313725]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.02352941 0.02352941 0.02745098]
  [0.03529412 0.03137255 0.04313725]
  [0.03529412 0.03921569 0.04705882]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]]"
ISIC_0033212,"[[[0.6        0.51372549 0.49803922]
  [0.60392157 0.51764706 0.51372549]
  [0.6        0.5254902  0.49803922]
  ...
  [0.49803922 0.41960784 0.36862745]
  [0.49803922 0.42352941 0.37647059]
  [0.49019608 0.42352941 0.38823529]]

 [[0.60392157 0.51372549 0.48627451]
  [0.59607843 0.51764706 0.4745098 ]
  [0.6        0.5254902  0.48627451]
  ...
  [0.49411765 0.43529412 0.38431373]
  [0.50196078 0.43137255 0.38823529]
  [0.50588235 0.41960784 0.38823529]]

 [[0.59607843 0.52156863 0.49019608]
  [0.59607843 0.51764706 0.48235294]
  [0.6        0.52156863 0.49019608]
  ...
  [0.49803922 0.43921569 0.38823529]
  [0.49411765 0.43529412 0.39607843]
  [0.49803922 0.42352941 0.37647059]]

 ...

 [[0.59215686 0.51764706 0.50980392]
  [0.60392157 0.51764706 0.50588235]
  [0.60392157 0.51764706 0.50196078]
  ...
  [0.5254902  0.45882353 0.45098039]
  [0.5254902  0.45098039 0.43137255]
  [0.52156863 0.43921569 0.43921569]]

 [[0.6        0.50980392 0.49411765]
  [0.60784314 0.50980392 0.50980392]
  [0.60392157 0.51372549 0.50980392]
  ...
  [0.52941176 0.45882353 0.43529412]
  [0.52156863 0.45882353 0.43921569]
  [0.51372549 0.44705882 0.43529412]]

 [[0.6        0.50588235 0.49411765]
  [0.6        0.51372549 0.51764706]
  [0.60392157 0.51372549 0.51764706]
  ...
  [0.5254902  0.45882353 0.43529412]
  [0.52156863 0.45882353 0.45098039]
  [0.51372549 0.43921569 0.43137255]]]"
ISIC_0033770,"[[[0.74117647 0.62352941 0.63137255]
  [0.74117647 0.62745098 0.63137255]
  [0.74117647 0.63137255 0.64705882]
  ...
  [0.63921569 0.55686275 0.54509804]
  [0.65098039 0.55294118 0.55294118]
  [0.65098039 0.54509804 0.5372549 ]]

 [[0.74509804 0.61960784 0.62745098]
  [0.74117647 0.62352941 0.62745098]
  [0.74117647 0.63137255 0.63137255]
  ...
  [0.65490196 0.55686275 0.54117647]
  [0.64705882 0.55294118 0.53333333]
  [0.64313725 0.54509804 0.52156863]]

 [[0.7372549  0.61960784 0.61568627]
  [0.74117647 0.62745098 0.62352941]
  [0.74509804 0.63137255 0.62745098]
  ...
  [0.65098039 0.55294118 0.54509804]
  [0.64705882 0.54509804 0.5254902 ]
  [0.64705882 0.5372549  0.51372549]]

 ...

 [[0.72941176 0.62745098 0.63921569]
  [0.73333333 0.62745098 0.63529412]
  [0.73333333 0.63137255 0.64313725]
  ...
  [0.6745098  0.58823529 0.58039216]
  [0.67843137 0.58039216 0.58431373]
  [0.6745098  0.58039216 0.58039216]]

 [[0.73333333 0.62352941 0.63921569]
  [0.72941176 0.63137255 0.64313725]
  [0.7372549  0.61960784 0.63921569]
  ...
  [0.67058824 0.59607843 0.58039216]
  [0.66666667 0.59607843 0.59215686]
  [0.66666667 0.59215686 0.58039216]]

 [[0.7372549  0.61960784 0.64313725]
  [0.7254902  0.62745098 0.63921569]
  [0.72941176 0.62352941 0.63137255]
  ...
  [0.67058824 0.6        0.58039216]
  [0.6745098  0.59607843 0.58431373]
  [0.68235294 0.58823529 0.58039216]]]"
ISIC_0032829,"[[[0.74117647 0.63137255 0.68235294]
  [0.74117647 0.63529412 0.67843137]
  [0.74901961 0.64313725 0.69803922]
  ...
  [0.69411765 0.58431373 0.64705882]
  [0.69803922 0.58431373 0.62745098]
  [0.68627451 0.58431373 0.62745098]]

 [[0.74901961 0.61960784 0.68235294]
  [0.74117647 0.62745098 0.68627451]
  [0.74509804 0.63921569 0.69411765]
  ...
  [0.70196078 0.59215686 0.65098039]
  [0.69019608 0.58823529 0.62745098]
  [0.69019608 0.58431373 0.62745098]]

 [[0.74509804 0.61568627 0.67843137]
  [0.74901961 0.62352941 0.68235294]
  [0.74901961 0.63137255 0.68627451]
  ...
  [0.70980392 0.58431373 0.64705882]
  [0.69803922 0.58431373 0.62352941]
  [0.69411765 0.58039216 0.64313725]]

 ...

 [[0.77254902 0.68235294 0.75686275]
  [0.77254902 0.67843137 0.76078431]
  [0.78039216 0.69019608 0.77647059]
  ...
  [0.71372549 0.62352941 0.72156863]
  [0.70980392 0.61960784 0.71372549]
  [0.71372549 0.61960784 0.70980392]]

 [[0.77647059 0.68235294 0.76470588]
  [0.77647059 0.68627451 0.77254902]
  [0.78039216 0.69411765 0.78039216]
  ...
  [0.71764706 0.63137255 0.72156863]
  [0.70588235 0.61960784 0.70588235]
  [0.69803922 0.61568627 0.70980392]]

 [[0.78039216 0.68627451 0.77254902]
  [0.77254902 0.69019608 0.77647059]
  [0.77254902 0.69019608 0.77254902]
  ...
  [0.70980392 0.63529412 0.7254902 ]
  [0.70980392 0.62352941 0.72941176]
  [0.70196078 0.61960784 0.71764706]]]"
ISIC_0033601,"[[[0.42745098 0.35686275 0.40784314]
  [0.43529412 0.36862745 0.42352941]
  [0.45490196 0.38039216 0.42745098]
  ...
  [0.39607843 0.29019608 0.3372549 ]
  [0.38039216 0.2745098  0.31372549]
  [0.37647059 0.2745098  0.29803922]]

 [[0.42745098 0.36470588 0.42745098]
  [0.44705882 0.37254902 0.43529412]
  [0.45882353 0.38823529 0.44313725]
  ...
  [0.39607843 0.29803922 0.32941176]
  [0.38823529 0.29019608 0.32941176]
  [0.38431373 0.28627451 0.32941176]]

 [[0.43529412 0.36470588 0.41960784]
  [0.45490196 0.38039216 0.43921569]
  [0.46666667 0.39215686 0.44313725]
  ...
  [0.40784314 0.30588235 0.3372549 ]
  [0.40392157 0.30588235 0.33333333]
  [0.39215686 0.29803922 0.3372549 ]]

 ...

 [[0.52156863 0.43529412 0.50196078]
  [0.52941176 0.44705882 0.51372549]
  [0.54117647 0.45490196 0.52941176]
  ...
  [0.4745098  0.41176471 0.47058824]
  [0.4627451  0.40784314 0.45882353]
  [0.45882353 0.39215686 0.45098039]]

 [[0.52941176 0.43921569 0.50980392]
  [0.5254902  0.45490196 0.51764706]
  [0.5372549  0.45882353 0.51764706]
  ...
  [0.4745098  0.41568627 0.45882353]
  [0.46666667 0.40392157 0.45490196]
  [0.45098039 0.39215686 0.45098039]]

 [[0.51764706 0.43137255 0.50588235]
  [0.5254902  0.44313725 0.51764706]
  [0.53333333 0.45098039 0.52156863]
  ...
  [0.47843137 0.41176471 0.47843137]
  [0.4627451  0.4        0.46666667]
  [0.45098039 0.39215686 0.45098039]]]"
ISIC_0033284,"[[[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 ...

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]]"
ISIC_0033908,"[[[0.47843137 0.36862745 0.43529412]
  [0.49803922 0.38039216 0.44313725]
  [0.50196078 0.39215686 0.45882353]
  ...
  [0.4745098  0.41176471 0.44705882]
  [0.46666667 0.4        0.43137255]
  [0.45098039 0.39607843 0.42745098]]

 [[0.49019608 0.38039216 0.44313725]
  [0.49803922 0.39215686 0.45098039]
  [0.50980392 0.40392157 0.47058824]
  ...
  [0.47843137 0.41568627 0.44313725]
  [0.4745098  0.40392157 0.44705882]
  [0.47058824 0.4        0.43921569]]

 [[0.49803922 0.38431373 0.44705882]
  [0.50196078 0.4        0.46666667]
  [0.5254902  0.41176471 0.48235294]
  ...
  [0.49411765 0.42352941 0.45490196]
  [0.48627451 0.41176471 0.45882353]
  [0.47058824 0.40392157 0.45098039]]

 ...

 [[0.55294118 0.46666667 0.54117647]
  [0.56470588 0.47843137 0.54901961]
  [0.56470588 0.49803922 0.55294118]
  ...
  [0.52941176 0.47058824 0.54117647]
  [0.5254902  0.46666667 0.5254902 ]
  [0.51764706 0.45490196 0.51372549]]

 [[0.54901961 0.4745098  0.54117647]
  [0.55686275 0.47843137 0.55294118]
  [0.56470588 0.48235294 0.55294118]
  ...
  [0.5254902  0.46666667 0.52941176]
  [0.51372549 0.46666667 0.52941176]
  [0.50980392 0.45882353 0.52156863]]

 [[0.5372549  0.47843137 0.54901961]
  [0.54509804 0.47843137 0.54901961]
  [0.55686275 0.48235294 0.55686275]
  ...
  [0.52156863 0.47058824 0.52941176]
  [0.51372549 0.47058824 0.50980392]
  [0.50588235 0.45882353 0.51372549]]]"
ISIC_0033400,"[[[0.50196078 0.44705882 0.46666667]
  [0.50588235 0.45098039 0.48627451]
  [0.50196078 0.45490196 0.48235294]
  ...
  [0.48627451 0.41176471 0.42745098]
  [0.4745098  0.41176471 0.40784314]
  [0.47843137 0.4        0.4       ]]

 [[0.50588235 0.44705882 0.47843137]
  [0.50980392 0.45490196 0.49019608]
  [0.50980392 0.4627451  0.48235294]
  ...
  [0.49803922 0.41568627 0.43529412]
  [0.48627451 0.41960784 0.41960784]
  [0.47843137 0.41176471 0.41176471]]

 [[0.50196078 0.45098039 0.48235294]
  [0.50588235 0.45882353 0.49019608]
  [0.52156863 0.45882353 0.50196078]
  ...
  [0.50196078 0.42745098 0.44705882]
  [0.48627451 0.42745098 0.43921569]
  [0.48235294 0.41960784 0.42745098]]

 ...

 [[0.5372549  0.45098039 0.44705882]
  [0.54509804 0.45098039 0.44705882]
  [0.54901961 0.4627451  0.45882353]
  ...
  [0.50980392 0.42745098 0.4745098 ]
  [0.50980392 0.42352941 0.46666667]
  [0.50196078 0.41568627 0.4627451 ]]

 [[0.54509804 0.45490196 0.45882353]
  [0.54901961 0.4627451  0.4745098 ]
  [0.54901961 0.47058824 0.4745098 ]
  ...
  [0.51372549 0.44313725 0.47843137]
  [0.51372549 0.43137255 0.4745098 ]
  [0.50196078 0.41960784 0.4745098 ]]

 [[0.54509804 0.4627451  0.46666667]
  [0.54509804 0.4745098  0.4745098 ]
  [0.54509804 0.4745098  0.47058824]
  ...
  [0.51764706 0.45098039 0.49019608]
  [0.52156863 0.43137255 0.47843137]
  [0.49803922 0.42352941 0.47058824]]]"
ISIC_0033677,"[[[0.55294118 0.48627451 0.51764706]
  [0.54509804 0.49803922 0.52941176]
  [0.56078431 0.49803922 0.54901961]
  ...
  [0.54117647 0.48235294 0.50588235]
  [0.5372549  0.48235294 0.49803922]
  [0.5372549  0.48627451 0.52156863]]

 [[0.55686275 0.49019608 0.52941176]
  [0.54901961 0.49803922 0.53333333]
  [0.56078431 0.49803922 0.54117647]
  ...
  [0.54117647 0.47843137 0.50196078]
  [0.54509804 0.47843137 0.50980392]
  [0.54117647 0.48235294 0.52156863]]

 [[0.55294118 0.49411765 0.5372549 ]
  [0.55294118 0.50588235 0.54117647]
  [0.55686275 0.50588235 0.5372549 ]
  ...
  [0.54117647 0.4745098  0.50588235]
  [0.54509804 0.4745098  0.50588235]
  [0.5372549  0.47058824 0.51372549]]

 ...

 [[0.60392157 0.5254902  0.57647059]
  [0.60392157 0.53333333 0.58431373]
  [0.60392157 0.5372549  0.58823529]
  ...
  [0.56862745 0.49019608 0.51372549]
  [0.56862745 0.49411765 0.5254902 ]
  [0.55294118 0.49019608 0.52941176]]

 [[0.59607843 0.53333333 0.58823529]
  [0.61176471 0.54117647 0.59215686]
  [0.60784314 0.5372549  0.58823529]
  ...
  [0.57254902 0.50588235 0.53333333]
  [0.56470588 0.50588235 0.5372549 ]
  [0.55686275 0.49411765 0.5372549 ]]

 [[0.60392157 0.54117647 0.59607843]
  [0.59607843 0.54117647 0.58823529]
  [0.59607843 0.54901961 0.59607843]
  ...
  [0.56862745 0.51372549 0.5372549 ]
  [0.55686275 0.50588235 0.54509804]
  [0.54509804 0.49803922 0.54509804]]]"
ISIC_0033262,"[[[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 ...

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]]"
ISIC_0033437,"[[[0.19215686 0.11764706 0.16470588]
  [0.21568627 0.13333333 0.15294118]
  [0.25098039 0.14117647 0.18039216]
  ...
  [0.06666667 0.03137255 0.05098039]
  [0.04313725 0.01960784 0.04313725]
  [0.03921569 0.01568627 0.02745098]]

 [[0.20392157 0.13333333 0.16862745]
  [0.23137255 0.1372549  0.18823529]
  [0.2627451  0.15686275 0.20392157]
  ...
  [0.0745098  0.03921569 0.0627451 ]
  [0.05098039 0.02745098 0.05098039]
  [0.03529412 0.01960784 0.03137255]]

 [[0.23137255 0.1372549  0.17254902]
  [0.24705882 0.14901961 0.20392157]
  [0.27843137 0.16078431 0.23137255]
  ...
  [0.09803922 0.04705882 0.08235294]
  [0.0745098  0.03137255 0.0627451 ]
  [0.04705882 0.02352941 0.05098039]]

 ...

 [[0.41176471 0.27843137 0.35294118]
  [0.43529412 0.30588235 0.38823529]
  [0.4627451  0.3372549  0.4       ]
  ...
  [0.30588235 0.20784314 0.26666667]
  [0.29411765 0.18823529 0.23529412]
  [0.28235294 0.15686275 0.23529412]]

 [[0.38431373 0.26666667 0.32941176]
  [0.41568627 0.29411765 0.35686275]
  [0.44705882 0.32156863 0.40392157]
  ...
  [0.29803922 0.19215686 0.25098039]
  [0.27843137 0.16862745 0.23921569]
  [0.25882353 0.14901961 0.21568627]]

 [[0.36470588 0.24705882 0.28235294]
  [0.39215686 0.28627451 0.35294118]
  [0.42745098 0.31764706 0.40392157]
  ...
  [0.28235294 0.17647059 0.23921569]
  [0.25882353 0.16078431 0.22352941]
  [0.23137255 0.1372549  0.19607843]]]"
ISIC_0032688,"[[[0.68627451 0.55686275 0.58823529]
  [0.69019608 0.56078431 0.59607843]
  [0.69803922 0.56078431 0.58431373]
  ...
  [0.68627451 0.56470588 0.60784314]
  [0.67843137 0.55294118 0.59607843]
  [0.66666667 0.55294118 0.58431373]]

 [[0.69019608 0.56078431 0.58823529]
  [0.69411765 0.57254902 0.59215686]
  [0.69803922 0.56862745 0.58431373]
  ...
  [0.68235294 0.57254902 0.6       ]
  [0.6745098  0.56078431 0.59215686]
  [0.67058824 0.56470588 0.58431373]]

 [[0.69803922 0.55294118 0.58039216]
  [0.69411765 0.56862745 0.58431373]
  [0.70588235 0.56078431 0.58823529]
  ...
  [0.68235294 0.57254902 0.59215686]
  [0.68235294 0.56470588 0.58039216]
  [0.6745098  0.56470588 0.58823529]]

 ...

 [[0.74901961 0.58431373 0.60784314]
  [0.74509804 0.58039216 0.61960784]
  [0.75686275 0.59215686 0.63137255]
  ...
  [0.72941176 0.59607843 0.62352941]
  [0.7254902  0.60392157 0.62745098]
  [0.72941176 0.60392157 0.63529412]]

 [[0.74509804 0.58039216 0.61176471]
  [0.75294118 0.58823529 0.63529412]
  [0.76078431 0.59607843 0.63921569]
  ...
  [0.7254902  0.6        0.62352941]
  [0.72156863 0.60784314 0.63529412]
  [0.7254902  0.59607843 0.63921569]]

 [[0.74509804 0.58823529 0.61960784]
  [0.75294118 0.59607843 0.64313725]
  [0.75686275 0.6        0.64705882]
  ...
  [0.7254902  0.60392157 0.63137255]
  [0.7254902  0.60784314 0.62745098]
  [0.71764706 0.6        0.62745098]]]"
ISIC_0033195,"[[[0.41568627 0.29411765 0.3254902 ]
  [0.43137255 0.31372549 0.35294118]
  [0.45098039 0.33333333 0.38039216]
  ...
  [0.45882353 0.35294118 0.43137255]
  [0.43921569 0.3372549  0.41176471]
  [0.43137255 0.3254902  0.38039216]]

 [[0.42352941 0.30980392 0.34901961]
  [0.45490196 0.32156863 0.37254902]
  [0.4745098  0.34509804 0.39607843]
  ...
  [0.4745098  0.36470588 0.43137255]
  [0.45882353 0.34901961 0.41568627]
  [0.44313725 0.3254902  0.40392157]]

 [[0.44705882 0.3254902  0.37647059]
  [0.47058824 0.3372549  0.39215686]
  [0.48235294 0.35686275 0.39607843]
  ...
  [0.50196078 0.38039216 0.45098039]
  [0.4745098  0.35686275 0.41960784]
  [0.45098039 0.33333333 0.41568627]]

 ...

 [[0.59607843 0.45098039 0.53333333]
  [0.61176471 0.47058824 0.54117647]
  [0.62745098 0.49019608 0.54901961]
  ...
  [0.63137255 0.50588235 0.56470588]
  [0.61960784 0.49411765 0.57254902]
  [0.60392157 0.48235294 0.56862745]]

 [[0.59215686 0.44313725 0.5372549 ]
  [0.61176471 0.4627451  0.54509804]
  [0.62352941 0.48627451 0.56078431]
  ...
  [0.62352941 0.50196078 0.56470588]
  [0.60392157 0.49411765 0.57647059]
  [0.59215686 0.46666667 0.56078431]]

 [[0.58039216 0.45098039 0.53333333]
  [0.6        0.46666667 0.54117647]
  [0.62352941 0.4745098  0.55686275]
  ...
  [0.61568627 0.49803922 0.55686275]
  [0.6        0.49019608 0.57254902]
  [0.58431373 0.47058824 0.54901961]]]"
ISIC_0032553,"[[[0.71764706 0.56862745 0.61960784]
  [0.71764706 0.56470588 0.61960784]
  [0.70196078 0.56470588 0.61176471]
  ...
  [0.71372549 0.60392157 0.68627451]
  [0.71764706 0.61176471 0.70588235]
  [0.71372549 0.62352941 0.71764706]]

 [[0.73333333 0.57254902 0.63529412]
  [0.72156863 0.56862745 0.61960784]
  [0.72156863 0.56078431 0.60784314]
  ...
  [0.71764706 0.60392157 0.68627451]
  [0.72156863 0.61960784 0.70980392]
  [0.72156863 0.62352941 0.70980392]]

 [[0.73333333 0.58039216 0.64313725]
  [0.72941176 0.57254902 0.62352941]
  [0.72941176 0.56470588 0.61568627]
  ...
  [0.72156863 0.61176471 0.70588235]
  [0.72941176 0.62745098 0.71764706]
  [0.7372549  0.62745098 0.72941176]]

 ...

 [[0.80392157 0.6627451  0.74901961]
  [0.81960784 0.65882353 0.75686275]
  [0.80784314 0.65490196 0.7372549 ]
  ...
  [0.76470588 0.62352941 0.69019608]
  [0.77254902 0.61960784 0.69803922]
  [0.76862745 0.62745098 0.70588235]]

 [[0.80392157 0.6627451  0.75294118]
  [0.81176471 0.67058824 0.76470588]
  [0.80392157 0.6627451  0.74901961]
  ...
  [0.78431373 0.63921569 0.71372549]
  [0.76862745 0.63137255 0.69411765]
  [0.76470588 0.62352941 0.70980392]]

 [[0.80392157 0.6745098  0.75686275]
  [0.80392157 0.6745098  0.75294118]
  [0.80392157 0.65882353 0.74509804]
  ...
  [0.78039216 0.65490196 0.72156863]
  [0.76470588 0.63529412 0.70588235]
  [0.74901961 0.61960784 0.69411765]]]"
